1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
26 48 56 40 18 10 83 63 88 78 55 94 92 8 66 70 53 39 4 60 17 46 11 91 87 15 27 47 57 75 71 35 3 30 16 29 96 42 79 67 50 74 19 85 86 33 81 80 9 14 31 22 5 59 77 72 69 36 62 13 25 99 23 28 43 100 6 37 54 65 82 1 90 68 7 98 44 64 32 89 52 84 38 95 51 20 61 41 76 34 12 49 21 73 93 2 45 97 58 24
43 5 29 99 1 49 80 35 79 10 65 42 14 55 56 16 75 96 63 44 82 78 66 25 27 68 71 3 45 83 7 15 19 84 58 39 64 98 72 67 52 41 85 37 4 2 22 70 38 28 23 24 69 59 51 53 20 26 17 94 33 100 76 8 31 30 74 9 92 36 32 62 48 57 95 13 18 61 12 50 47 90 91 86 34 60 88 11 54 87 93 73 81 97 40 77 46 89 6 21
22 70 75 25 69 3 30 65 78 58 59 74 23 49 73 17 4 46 86 33 1 28 93 39 41 79 18 55 66 91 29 27 26 10 87 68 80 12 44 52 31 2 20 11 90 38 97 95 76 8 14 24 85 56 53 60 13 43 100 48 16 77 36 64 63 99 40 6 84 34 89 47 82 15 67 54 5 7 45 72 83 81 37 96 9 62 61 32 51 71 98 19 88 92 50 57 94 35 21 42
11 3 83 23 44 93 27 66 92 79 84 85 30 1 42 67 73 52 74 71 99 91 88 24 90 37 10 40 5 13 16 68 55 2 28 43 7 70 17 18 97 56 57 25 12 6 61 32 48 49 4 65 14 100 31 82 59 8 50 20 38 15 34 98 60 76 45 47 96 19 80 22 87 77 26 53 81 51 54 78 89 9 29 75 21 72 94 39 86 95 64 62 46 35 33 41 36 63 69 58
24 65 75 57 28 77 2 17 63 56 83 62 46 43 40 36 33 60 72 14 31 97 6 54 29 4 5 3 61 50 8 93 91 21 76 20 1 35 22 12 86 68 87 90 48 25 32 16 39 99 81 34 59 79 55 51 53 89 88 9 80 49 84 26 11 73 42 27 78 69 52 10 94 64 15 45 66 41 37 19 98 58 13 7 30 82 18 92 74 95 23 85 70 38 96 71 47 100 44 67
29 62 52 17 86 50 7 69 58 35 11 22 55 37 77 60 36 97 99 63 3 42 31 49 64 28 39 78 32 85 81 9 12 16 24 5 96 48 94 34 61 53 75 13 66 74 19 30 43 68 91 18 38 33 98 51 54 2 89 1 56 10 90 72 79 73 44 14 45 25 70 95 82 65 41 27 46 87 15 4 21 23 40 93 100 6 67 71 20 57 59 47 92 8 88 80 26 84 76 83
95 44 9 56 38 1 26 70 15 13 2 75 40 28 79 84 66 23 10 64 19 11 85 47 92 4 63 58 12 16 69 39 55 49 73 77 59 65 48 33 86 74 46 7 3 62 88 99 91 25 97 67 51 71 78 41 18 29 36 35 57 50 76 8 53 17 14 83 30 93 60 20 21 22 87 43 98 34 54 31 82 5 68 24 27 52 72 96 6 80 90 37 32 45 89 94 100 61 81 42
40 61 15 70 55 78 62 31 95 12 51 45 67 87 89 52 85 68 97 35 28 32 34 50 29 56 75 38 10 2 63 80 4 71 72 76 13 8 21 96 42 69 58 65 23 92 41 27 81 73 36 9 74 48 91 25 44 83 82 18 64 6 24 98 46 84 1 66 26 7 60 11 93 19 14 59 5 16 99 17 47 77 53 39 33 37 3 20 49 30 22 79 94 100 86 57 43 90 54 88
65 37 47 12 90 79 92 40 22 59 84 43 98 30 78 26 96 61 42 83 85 7 60 2 95 34 3 23 86 53 73 93 75 19 16 89 21 29 5 6 39 36 17 33 50 100 70 1 9 76 13 54 82 45 10 15 66 11 25 68 31 74 63 87 88 35 46 38 71 24 44 80 14 41 51 99 52 81 27 18 48 94 69 64 28 49 4 57 55 32 91 58 20 62 77 56 67 8 97 72
68 32 100 15 29 2 50 61 97 10 91 74 7 33 30 56 92 77 75 55 80 82 40 52 19 17 54 14 83 79 81 66 34 87 64 20 98 46 60 89 57 42 37 38 71 84 41 51 12 67 31 4 69 23 27 90 93 94 59 70 25 85 95 72 21 39 26 43 49 65 99 88 53 47 86 63 48 22 1 9 3 24 45 18 13 76 78 96 6 28 62 73 58 36 16 35 11 44 5 8
4 32 43 44 20 68 21 69 15 7 96 78 60 95 34 99 65 47 22 10 52 59 28 8 17 33 75 57 94 46 45 19 36 73 62 37 35 40 77 92 63 97 42 5 90 53 93 51 49 50 79 26 61 2 48 24 74 11 86 72 64 13 16 67 38 27 85 100 9 88 1 83 18 14 12 89 6 70 58 98 91 81 3 54 39 71 55 29 76 25 84 82 66 80 87 31 41 56 23 30
57 58 71 34 31 50 45 47 52 83 72 64 76 24 41 46 70 28 15 94 7 3 11 92 12 18 38 16 22 5 39 25 8 1 63 55 62 79 81 98 91 53 14 86 61 93 4 23 100 13 40 65 33 89 80 27 56 29 20 43 44 66 6 19 97 49 17 54 9 60 21 35 59 10 37 77 90 95 26 67 48 51 75 99 69 82 85 96 87 30 68 2 73 78 36 32 74 42 88 84
83 89 55 3 92 21 5 46 75 20 91 56 45 60 17 71 58 28 87 34 78 42 62 52 2 54 33 69 81 61 88 90 51 79 63 27 72 26 14 82 23 29 30 76 86 13 41 48 95 12 68 9 97 50 10 100 99 65 66 96 44 15 70 98 74 4 22 24 53 93 6 85 64 32 18 11 31 38 80 94 37 35 43 77 25 19 73 39 57 47 67 8 1 36 16 7 40 49 59 84
100 3 2 93 60 74 73 11 94 40 30 33 23 52 4 81 69 43 58 92 95 42 6 38 51 16 15 32 99 46 64 71 12 55 17 48 57 62 80 44 61 36 79 47 88 37 5 91 29 96 39 18 19 26 78 77 97 70 28 83 10 75 86 13 66 35 45 24 50 20 63 89 7 90 72 65 54 14 8 21 31 41 59 56 9 25 1 53 49 82 22 84 34 76 98 68 85 67 87 27
13 81 98 22 60 73 37 82 57 65 36 44 56 11 47 86 23 80 46 83 88 67 4 21 42 26 68 54 78 2 58 87 64 62 63 84 89 34 69 76 70 45 85 43 38 52 72 71 1 96 9 49 75 19 3 48 39 90 14 16 61 77 93 97 40 31 30 25 51 8 94 15 29 17 12 41 20 79 32 18 99 7 27 95 74 53 59 6 50 33 5 92 100 28 55 35 91 24 66 10
36 79 52 76 90 82 48 60 64 34 6 95 100 85 27 58 93 21 59 46 31 45 4 51 39 42 94 97 22 44 99 9 87 35 40 71 91 65 23 14 57 47 73 68 20 38 72 81 74 37 84 29 75 92 15 66 7 56 32 43 49 3 54 16 24 86 11 41 62 98 50 96 30 1 61 33 18 77 8 13 26 89 83 80 67 78 69 63 2 53 25 5 70 55 88 28 10 19 12 17
6 78 43 80 17 56 77 4 14 63 83 37 8 22 32 23 5 12 91 27 98 35 18 25 62 90 9 75 50 2 66 60 47 26 67 33 40 59 89 58 53 57 87 99 44 11 15 79 95 86 49 39 94 76 20 81 74 21 30 68 71 54 55 100 85 31 7 34 84 92 82 93 96 41 28 73 13 19 29 1 97 65 24 36 38 88 48 72 16 70 46 45 3 51 42 10 61 64 69 52
17 18 76 5 11 61 26 40 10 42 73 88 24 63 34 85 67 90 7 83 98 74 68 54 44 86 60 95 97 92 77 78 55 43 81 30 57 56 9 27 45 39 4 13 14 80 62 36 64 66 89 72 38 31 29 23 79 82 19 84 2 48 93 51 33 12 50 8 21 25 99 91 15 59 28 75 53 16 47 100 65 32 37 71 49 46 58 22 52 6 87 69 35 1 94 3 41 70 20 96
24 84 30 100 20 91 58 74 76 14 18 29 47 25 26 19 32 40 7 9 13 79 89 4 15 34 48 95 22 50 39 99 53 17 41 69 21 66 98 23 96 57 88 60 31 93 56 42 28 68 61 62 78 3 67 77 71 12 38 8 1 51 46 54 36 37 65 16 73 2 5 33 11 86 45 6 94 43 72 75 10 85 70 97 80 49 55 63 81 83 82 52 92 87 27 59 64 44 35 90
15 72 13 24 62 49 98 19 36 22 47 58 25 95 89 9 10 2 73 28 16 46 69 86 37 78 66 65 31 26 80 79 87 8 32 82 61 18 71 3 42 20 35 92 81 5 45 100 67 88 40 11 75 74 52 94 76 53 64 68 30 41 17 23 85 60 29 59 34 39 97 48 93 63 55 56 91 54 96 27 43 6 7 12 84 77 14 1 44 50 21 70 90 51 57 83 99 33 4 38
64 17 85 33 32 54 83 86 2 46 55 11 13 75 81 35 15 23 6 73 12 94 3 100 30 44 42 98 84 18 31 9 62 51 40 53 52 48 39 88 50 22 21 45 74 41 16 69 4 5 71 24 20 90 38 63 57 93 43 76 77 96 14 49 8 82 70 92 34 66 60 80 36 7 19 58 1 61 87 10 78 37 89 29 97 68 99 26 28 56 67 95 72 91 59 25 47 79 27 65
75 73 13 39 85 89 22 34 46 29 88 55 15 67 80 99 2 95 18 49 32 57 9 86 63 52 84 68 100 14 21 69 47 51 98 27 53 28 74 42 94 11 61 6 79 71 3 10 36 8 35 43 83 92 78 87 25 44 41 60 45 77 16 31 4 12 96 54 90 19 66 93 58 76 82 1 65 17 30 20 97 64 23 5 72 50 24 70 91 38 40 59 48 56 33 62 81 7 37 26
47 1 19 35 80 48 97 95 78 12 11 60 55 49 96 10 84 87 29 42 33 91 15 17 5 27 64 8 65 37 45 2 90 24 100 3 18 70 4 7 75 69 14 66 92 6 85 31 57 93 26 83 34 99 41 74 23 94 53 82 58 61 89 50 40 30 76 51 43 9 25 79 62 44 73 98 88 32 68 67 46 77 28 71 81 13 72 22 36 86 39 63 56 21 59 38 52 20 16 54
66 45 59 64 60 26 19 91 61 50 3 5 56 79 81 42 97 53 33 28 17 13 93 10 58 47 38 74 71 89 80 84 16 30 36 99 96 51 55 34 62 40 49 39 92 4 23 82 22 1 69 75 18 9 48 94 20 87 63 95 29 78 100 37 21 54 86 35 77 52 43 25 2 73 27 68 14 11 44 46 57 90 83 70 41 72 98 65 32 67 76 88 24 85 7 6 8 15 12 31
45 16 24 32 73 89 9 4 17 55 92 39 84 66 72 15 94 7 2 74 25 67 30 88 29 63 48 93 80 87 64 99 20 60 62 23 59 50 36 52 69 58 47 49 53 14 3 40 56 78 19 38 96 70 81 42 6 1 98 5 22 35 31 11 75 71 10 79 28 95 86 100 44 43 97 26 33 37 51 57 21 61 18 41 12 54 27 85 77 13 90 68 83 65 46 91 34 8 82 76
41 53 44 71 76 11 64 45 78 69 6 87 50 57 93 19 73 77 59 79 86 75 63 72 14 90 9 32 94 46 18 37 5 12 98 38 54 23 91 4 3 62 10 17 68 89 58 16 20 66 67 35 92 43 97 60 8 84 39 26 31 100 24 30 96 7 95 42 51 85 47 99 88 29 82 55 56 22 21 74 34 2 36 28 48 80 15 27 81 61 33 70 13 83 40 1 65 52 49 25
84 31 12 28 73 87 9 19 56 25 89 78 63 72 91 60 99 14 18 37 79 83 1 86 3 50 26 10 40 66 49 61 55 41 32 2 16 20 22 45 52 71 23 21 15 75 39 24 69 82 95 7 81 38 88 8 43 4 13 92 51 85 47 57 6 5 11 27 68 98 97 42 76 100 93 94 59 33 35 70 46 67 64 34 30 80 29 90 96 53 17 44 54 65 77 36 48 62 74 58
14 27 67 57 32 60 16 75 97 52 1 84 6 41 98 43 64 82 58 70 86 37 66 85 2 30 45 19 18 61 59 21 42 50 13 12 74 76 89 72 77 7 46 56 65 34 40 90 80 69 99 3 23 87 63 28 78 88 48 71 53 100 91 22 92 68 33 26 55 39 15 9 31 38 96 47 95 51 17 93 5 62 54 35 11 36 94 24 44 4 20 8 49 25 81 29 10 83 79 73
45 61 83 38 67 60 11 16 52 81 14 1 58 4 80 89 63 48 49 51 79 96 7 18 97 73 31 72 50 20 57 98 37 17 87 44 27 40 76 28 53 92 65 66 55 26 54 74 36 86 32 25 30 2 78 9 56 8 41 15 10 91 69 85 62 13 59 82 46 24 68 39 23 71 100 47 19 64 42 90 33 95 99 6 84 77 22 21 34 35 3 43 75 94 12 5 93 70 88 29
55 60 81 38 96 26 77 92 10 7 5 13 49 93 16 97 69 91 83 37 58 40 98 42 85 14 54 30 75 72 67 6 47 74 94 21 53 48 90 63 46 25 1 89 73 4 78 79 27 32 19 50 22 82 71 41 51 65 80 45 20 28 84 57 39 86 64 3 52 12 99 88 31 59 34 17 44 100 76 9 24 8 29 18 23 62 95 56 68 87 2 70 66 33 61 36 15 11 35 43
46 76 70 59 83 33 47 88 25 38 63 64 14 62 16 12 41 73 99 31 27 50 49 81 55 56 77 28 39 51 78 92 13 54 26 30 66 97 90 82 17 3 71 65 80 91 22 19 75 43 23 89 53 11 34 9 96 72 24 10 100 86 29 60 85 45 94 42 7 67 48 68 21 20 95 1 79 8 36 40 4 2 6 58 32 98 84 44 15 35 87 37 69 93 74 61 18 57 52 5
95 98 48 70 11 82 63 100 40 8 97 1 60 31 3 94 33 69 80 15 87 46 84 35 53 29 47 96 39 61 36 62 85 49 6 99 64 34 45 16 28 43 72 22 88 66 10 44 79 17 57 56 37 93 27 14 92 90 51 18 24 71 78 73 30 59 32 65 4 9 23 86 83 25 2 77 38 76 81 20 7 75 41 19 68 52 67 54 42 5 21 91 74 12 13 55 89 26 50 58
47 71 37 89 68 59 11 44 2 25 43 4 15 51 48 53 94 24 83 16 45 9 40 49 95 57 99 65 63 14 64 52 90 76 85 29 82 79 34 60 58 22 28 36 72 78 55 8 19 23 97 30 1 3 42 87 41 73 35 6 86 38 74 5 12 88 69 39 70 26 27 50 98 31 33 100 61 92 75 56 66 46 10 18 13 84 62 96 77 91 32 17 80 54 67 7 93 81 21 20
70 69 29 90 71 96 81 41 2 68 83 56 57 38 37 100 97 58 18 72 51 60 63 35 13 86 9 14 19 15 34 1 43 87 89 45 73 62 16 76 39 80 23 28 88 98 30 3 94 25 17 85 78 22 74 6 53 46 27 95 33 8 5 7 32 66 92 52 11 55 31 93 67 49 59 79 75 20 40 42 36 77 91 61 84 64 65 4 24 44 50 10 47 12 26 21 48 54 99 82
24 37 17 58 74 46 5 35 68 49 55 65 92 32 60 13 33 57 39 80 18 67 34 88 86 12 50 9 27 28 25 41 16 66 48 79 1 62 40 82 38 53 85 54 64 59 14 70 73 94 81 2 11 97 8 30 61 90 26 7 21 44 3 72 95 89 4 77 87 100 10 6 51 93 71 83 84 78 96 31 52 56 69 63 29 99 22 76 15 43 20 47 19 98 42 45 23 91 36 75
65 97 99 17 18 3 59 46 13 27 92 20 63 52 47 90 50 53 15 33 19 1 93 86 6 8 16 77 75 5 79 38 96 25 40 85 70 57 56 44 2 4 26 81 76 74 24 41 67 54 45 94 88 23 91 21 68 73 98 87 28 72 49 71 10 62 48 84 58 36 43 61 22 64 89 78 51 69 30 9 39 32 35 37 66 34 60 11 31 100 82 7 42 80 14 12 95 55 29 83
5 1 97 84 65 23 28 10 21 11 50 17 94 46 54 60 92 71 72 96 58 42 48 85 33 18 3 86 95 47 70 61 40 87 78 52 77 20 62 55 19 56 83 98 25 100 64 24 82 45 79 32 15 4 90 76 12 93 66 67 57 35 7 14 36 34 59 89 88 73 29 30 49 6 43 75 41 74 51 27 63 38 69 44 80 91 39 9 53 68 2 37 13 31 26 16 8 99 81 22
84 40 78 3 80 49 23 85 53 77 30 94 69 67 42 1 74 26 90 13 83 21 41 7 70 66 73 28 75 64 63 57 8 2 97 60 34 33 12 93 71 81 17 36 38 15 48 32 11 58 79 95 4 59 51 87 35 39 55 56 98 86 65 19 52 54 20 72 43 96 46 44 82 22 31 27 47 9 68 62 99 89 6 14 61 92 5 16 29 24 37 91 10 100 45 88 25 50 76 18
90 66 38 91 94 19 59 79 65 22 2 70 50 3 47 71 17 12 43 7 28 83 74 20 35 5 75 40 32 56 37 82 53 64 16 1 21 33 67 18 61 51 58 25 80 62 63 26 60 96 30 4 72 13 100 9 48 93 34 86 42 11 15 41 29 14 54 89 73 23 45 6 81 10 85 55 76 49 36 77 68 92 8 46 31 99 57 69 87 88 84 24 39 27 98 78 97 44 52 95
64 98 56 16 29 69 21 42 55 17 70 35 47 53 54 84 38 78 12 49 76 61 48 18 24 73 97 46 40 81 94 66 75 5 2 7 15 26 67 51 19 87 93 11 80 9 96 79 10 36 74 44 33 59 63 23 92 95 45 4 20 1 27 86 90 34 8 13 50 65 28 68 83 72 6 77 43 25 85 91 52 37 88 14 100 60 57 22 39 32 30 58 99 3 31 89 41 62 71 82
41 81 34 1 29 49 25 5 77 44 98 33 12 84 97 9 76 95 27 10 85 18 4 63 58 14 54 91 2 19 24 64 71 47 22 3 59 82 89 86 16 67 15 61 79 48 74 11 60 80 62 23 6 72 31 53 20 50 7 66 88 78 100 65 90 56 28 37 39 35 69 45 94 46 57 26 8 13 99 38 42 75 87 40 17 30 70 55 93 68 36 52 51 21 32 83 96 73 92 43
4 14 46 38 60 18 12 30 33 99 55 2 25 16 74 97 36 44 64 17 1 70 62 73 47 98 50 3 79 77 67 75 31 72 88 42 52 27 89 81 84 82 26 7 10 20 8 51 92 23 90 48 93 24 13 63 61 56 43 21 54 58 40 32 19 37 34 57 96 45 59 5 69 94 39 100 66 29 15 71 6 53 9 78 68 87 85 86 80 95 65 49 91 83 76 41 28 35 22 11
47 94 20 93 75 51 35 21 5 85 6 17 50 23 34 14 86 96 15 42 31 66 78 81 89 95 39 3 88 80 76 18 55 16 68 83 72 99 77 52 4 49 100 38 48 28 87 25 62 97 43 40 58 67 24 22 44 37 53 61 79 92 74 19 7 8 41 65 2 73 70 11 13 32 30 84 46 71 98 59 54 12 29 9 90 27 33 91 56 1 45 10 57 36 26 69 64 82 60 63
76 94 81 35 29 8 82 51 18 9 5 2 63 55 59 31 78 23 75 97 73 74 25 14 67 87 24 11 92 64 21 70 34 39 65 20 56 48 30 95 77 60 85 62 53 37 42 96 66 43 68 19 57 84 36 71 16 4 10 79 6 93 46 1 13 27 44 83 33 86 88 15 26 38 12 98 69 54 45 91 72 50 17 89 28 49 22 100 40 3 90 99 61 7 41 52 58 47 32 80
82 55 56 66 62 34 30 67 27 47 90 13 23 40 100 81 9 70 68 57 33 42 21 93 16 74 61 58 1 17 31 3 63 71 89 11 79 84 19 28 43 65 51 32 39 25 35 5 83 96 6 24 8 14 95 72 78 2 76 73 53 88 94 45 77 99 48 10 7 64 54 36 50 38 69 4 12 20 60 85 98 80 15 26 59 86 29 87 49 52 41 75 18 44 22 46 37 92 91 97
37 23 81 17 83 33 30 84 74 13 10 43 34 26 12 7 70 51 67 1 8 60 80 63 49 35 9 72 42 77 58 14 88 94 79 27 18 100 59 55 24 90 16 25 41 68 56 47 95 86 76 3 57 28 38 4 93 54 62 39 6 61 36 75 5 87 29 89 99 82 22 44 92 31 69 66 52 71 96 15 65 19 50 97 91 46 73 21 53 45 32 64 11 2 48 78 40 98 20 85
48 88 70 66 10 26 51 31 8 34 33 24 62 99 20 16 22 86 63 78 83 42 47 38 4 13 92 57 87 89 73 72 29 55 43 71 11 93 53 46 77 100 19 12 27 95 94 59 85 5 64 58 96 80 50 82 35 30 97 61 69 2 14 79 84 52 37 54 1 17 67 39 74 28 98 44 41 49 91 75 90 25 40 76 81 65 32 21 15 6 56 18 68 60 9 7 3 45 36 23
12 7 70 63 35 2 75 83 39 88 57 6 11 86 33 77 60 45 3 46 78 9 30 84 28 66 94 58 47 43 99 87 93 49 16 17 67 96 98 37 61 52 8 62 25 85 27 5 68 32 22 21 34 38 55 65 36 14 4 18 76 50 81 24 92 23 59 82 91 56 48 80 69 100 41 10 51 90 40 19 53 97 15 64 1 29 31 95 74 79 54 26 20 13 89 42 73 71 44 72
43 50 66 39 72 53 3 95 100 94 77 84 86 6 26 90 45 51 40 37 68 89 23 65 71 15 20 80 76 1 73 44 97 10 27 21 79 28 13 33 62 2 57 42 88 48 64 34 60 58 18 5 52 54 29 67 74 19 41 31 96 25 30 75 24 70 82 69 4 7 46 99 56 81 83 38 36 11 93 22 12 91 9 78 98 16 35 14 47 8 59 55 49 17 85 32 63 61 92 87
48 1 7 38 75 55 65 35 44 33 50 47 19 84 59 95 79 85 11 39 62 99 42 10 70 87 69 28 46 51 66 86 4 34 40 60 26 20 89 17 37 56 54 96 23 74 22 13 27 72 77 97 14 93 12 43 49 32 73 100 9 91 30 82 8 24 67 61 15 58 68 31 63 83 2 21 81 92 25 80 76 90 71 45 16 98 41 3 64 6 57 88 52 94 5 36 18 53 29 78
2 9 62 38 25 80 31 44 19 12 14 79 41 55 60 37 36 22 61 6 65 69 34 70 76 24 59 83 23 29 4 86 64 77 87 8 42 3 26 75 18 78 11 63 91 28 51 48 20 68 47 10 32 89 15 88 82 21 90 73 85 66 30 7 94 33 50 54 84 99 93 74 97 27 53 46 49 71 52 95 72 43 13 5 57 92 96 17 35 1 98 45 56 81 40 16 58 67 39 100
54 100 31 91 60 14 84 52 41 9 18 76 34 70 98 26 35 33 12 48 20 29 22 65 55 56 83 17 40 80 89 74 51 19 21 27 92 82 49 32 4 53 95 66 67 79 30 25 64 6 38 10 62 45 63 46 87 3 77 2 68 5 75 81 97 58 15 94 7 72 36 71 69 42 99 47 88 44 78 37 61 59 13 50 23 93 57 43 11 1 86 85 16 73 96 28 39 24 8 90
98 63 15 57 48 62 21 10 42 96 91 83 29 25 66 28 58 27 65 73 51 37 47 17 60 41 36 74 56 38 4 6 89 32 86 46 85 2 43 30 68 24 3 97 16 76 20 53 99 84 33 5 13 26 40 95 49 19 11 69 39 64 81 75 92 79 61 35 50 87 90 12 59 67 77 31 93 54 9 8 7 34 94 14 70 45 52 78 88 18 80 55 1 100 72 71 82 44 23 22
19 97 85 45 52 93 84 75 58 50 64 94 38 2 33 71 62 98 57 28 54 78 59 96 4 77 60 53 3 9 91 73 26 74 40 61 92 27 79 44 10 90 51 6 17 86 18 21 83 100 20 82 89 5 76 13 29 87 7 32 34 8 81 99 30 25 15 22 37 12 65 42 47 16 31 1 35 95 48 24 49 66 88 72 43 63 70 68 46 39 80 23 56 69 41 14 67 36 11 55
72 100 53 48 71 73 11 46 38 13 90 23 65 83 52 69 68 41 96 62 95 44 80 3 22 63 75 21 84 33 74 58 59 45 81 40 55 36 89 50 64 5 70 25 18 67 37 34 93 78 57 42 1 88 54 51 97 91 31 19 39 9 85 15 32 8 77 28 66 47 26 24 20 79 99 7 43 12 56 49 86 35 92 4 61 2 94 76 10 27 29 16 14 87 6 82 98 60 17 30
99 48 80 98 46 3 22 31 25 78 36 11 23 13 56 19 81 71 76 88 86 6 87 92 51 85 41 17 72 27 20 32 44 90 7 35 67 16 65 83 75 69 1 66 63 30 57 61 91 28 38 37 64 50 8 70 82 34 14 68 26 95 74 5 96 21 18 15 60 59 12 73 52 54 39 89 53 43 10 42 9 93 2 33 97 62 79 84 100 49 29 4 40 94 58 77 24 47 55 45
64 58 63 89 32 21 80 66 62 99 85 90 70 75 57 93 74 83 14 23 95 59 37 11 22 40 36 77 42 3 6 1 31 27 79 15 72 94 98 88 18 76 100 33 52 51 53 5 78 87 82 8 49 2 73 86 56 60 84 19 61 12 71 96 69 92 30 13 29 34 91 26 16 17 47 38 65 10 39 20 97 50 54 45 48 55 81 28 44 9 24 46 43 25 4 67 7 35 68 41
49 18 26 61 34 24 15 17 75 35 69 36 85 79 55 6 28 62 73 59 16 95 10 32 82 1 27 83 53 50 2 11 37 38 90 5 41 20 21 100 44 63 86 31 7 72 23 77 33 58 42 76 70 40 81 22 87 68 80 93 67 30 71 14 51 45 99 47 56 84 54 48 92 19 52 65 94 8 78 3 96 39 25 98 43 89 57 91 64 4 88 12 74 46 9 97 66 29 60 13
96 6 86 20 58 30 80 79 48 99 1 100 84 74 97 53 14 33 10 63 77 93 41 62 72 67 15 61 57 94 76 31 37 83 82 85 24 16 26 25 92 2 3 18 66 55 78 39 73 9 98 17 90 34 89 7 22 42 29 32 40 43 51 28 36 13 12 11 44 81 75 21 64 87 88 60 35 19 8 23 27 59 49 5 50 38 46 95 68 71 4 52 70 54 45 56 65 69 47 91
68 36 70 3 89 27 56 81 49 4 37 58 45 66 65 100 62 42 7 30 33 59 92 16 84 34 57 5 48 9 91 76 74 23 88 93 63 75 78 39 67 19 10 8 31 20 99 28 1 98 47 77 21 38 15 17 35 64 22 71 24 94 2 25 41 96 86 12 72 61 11 97 29 87 50 26 43 90 73 82 69 95 18 14 52 60 44 40 79 6 83 55 32 54 80 46 51 85 53 13
70 97 98 60 42 56 4 34 39 86 6 55 18 88 9 63 44 84 92 100 58 52 90 8 35 87 79 48 66 74 57 68 14 47 43 99 31 29 15 23 78 5 61 64 81 3 76 16 65 82 21 33 2 75 89 49 26 36 54 12 37 41 50 13 19 96 91 1 28 73 95 77 46 7 83 67 62 51 40 30 72 20 53 85 24 32 11 94 59 10 22 17 93 45 25 38 71 69 80 27
94 75 64 55 69 57 68 44 45 59 37 11 39 81 43 95 23 33 47 50 86 2 98 99 15 12 74 40 31 18 73 66 58 28 34 93 96 61 60 80 16 24 84 25 27 52 20 78 82 3 72 14 13 30 88 1 56 8 51 48 53 62 17 6 41 26 79 9 92 38 83 54 42 100 46 10 91 97 70 71 32 22 65 67 36 87 7 76 19 90 89 85 35 21 63 77 49 5 4 29
27 6 23 98 88 60 12 80 57 44 71 92 79 89 17 25 33 99 16 83 86 64 91 52 26 95 1 42 48 81 24 94 93 37 38 43 55 65 21 11 84 22 50 96 77 40 85 56 14 32 97 7 5 8 20 73 10 36 63 4 58 100 87 15 41 72 76 28 69 67 35 29 49 78 75 54 66 45 3 9 31 30 47 61 90 74 51 82 70 68 18 59 46 62 13 34 53 2 39 19
20 97 58 33 60 23 73 57 13 40 34 79 22 50 5 28 16 83 65 41 54 70 90 85 35 72 77 99 9 48 27 1 88 61 42 43 2 67 89 30 3 24 36 84 81 25 91 55 17 51 44 62 93 11 32 8 10 86 63 4 12 92 19 80 95 94 100 29 15 56 64 39 98 18 96 74 66 45 78 76 59 68 37 21 49 53 82 75 38 69 47 87 7 14 26 71 52 46 31 6
35 69 29 94 18 95 61 39 75 65 70 62 44 93 48 80 45 43 34 3 25 77 68 76 32 23 36 84 37 72 52 83 60 89 58 91 98 10 4 24 56 16 28 88 26 53 90 5 31 13 30 47 12 27 41 63 92 87 86 2 99 17 11 78 59 85 79 9 55 81 19 73 97 20 6 33 51 66 71 15 38 54 50 100 96 74 64 1 22 14 46 67 49 40 42 82 57 21 8 7
79 73 29 20 58 10 33 67 5 59 80 12 70 69 94 13 37 98 54 96 45 52 74 16 89 49 21 86 95 25 42 68 77 99 50 30 19 47 39 44 84 64 4 76 83 53 8 3 22 92 71 11 51 56 27 90 28 15 65 34 66 75 60 18 32 46 38 55 82 91 100 85 72 2 17 81 63 43 78 93 6 88 57 1 9 61 14 62 7 31 40 87 23 97 26 36 41 48 35 24
89 25 44 1 99 70 30 5 12 45 78 77 82 68 55 57 4 62 98 33 23 35 90 18 20 14 94 97 80 13 92 56 37 100 24 81 28 64 88 79 31 72 19 10 6 21 53 39 36 69 93 65 11 40 43 22 96 27 48 84 3 49 83 51 15 2 76 9 67 46 7 91 71 29 54 73 41 58 86 42 50 75 66 32 47 74 16 85 95 17 61 59 52 60 26 38 8 87 34 63
58 50 90 87 2 38 19 40 85 12 41 29 18 14 30 6 82 47 48 65 15 86 83 55 78 100 45 32 20 70 3 57 36 25 37 92 68 88 16 23 69 96 89 21 79 74 61 75 43 72 7 76 8 39 91 34 44 77 99 17 81 64 97 84 56 4 33 93 71 73 66 59 13 31 95 35 42 63 60 26 46 28 11 10 98 1 5 80 22 24 53 49 52 51 54 62 67 27 9 94
68 34 54 45 2 47 6 77 69 14 95 33 81 7 28 65 58 40 72 19 71 25 38 59 50 83 89 91 80 41 44 23 11 12 21 79 17 35 30 26 39 90 24 5 98 100 15 8 32 16 27 53 85 60 42 96 56 99 31 73 61 62 20 46 43 55 70 48 64 36 76 3 63 66 87 37 82 22 78 4 67 88 84 51 29 92 9 93 49 13 97 10 86 52 18 75 1 94 57 74
